Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount
3,115.36,0.15,0.0,0.09,294.26
4,36.64,0.1,6.6,9.75,148.25
5,58.92,0.1,0.0,13.13,278.27
5,288.75,0.0,72.19,6.67,1522.61
2,92.95,0.05,8.83,6.78,192.22
2,389.88,0.0,93.57,12.28,885.61
1,30.58,0.2,1.22,5.71,31.39
3,129.5,0.2,37.3,6.59,354.69
3,128.01,0.0,19.2,10.47,413.7
5,465.54,0.1,167.59,14.92,2277.44
3,103.3,0.15,47.41,14.73,325.55
2,177.78,0.0,64.0,13.4,432.96
5,377.43,0.15,80.2,4.22,1688.5
3,435.55,0.0,156.8,14.93,1478.38
5,333.24,0.0,83.31,8.52,1758.03
4,183.07,0.0,36.61,0.52,769.41
2,567.16,0.0,136.12,9.97,1280.41
5,315.52,0.0,78.88,9.12,1665.6
3,447.98,0.1,145.15,6.16,1360.86
3,142.47,0.15,18.16,13.72,395.18
3,401.65,0.2,48.2,7.88,1020.04
3,560.1,0.15,114.26,7.16,1549.68
4,496.6,0.2,190.69,4.0,1783.81
1,301.14,0.15,20.48,4.06,280.51
5,101.12,0.05,24.02,12.27,516.61
5,232.53,0.3,146.49,5.6,965.94
3,341.76,0.0,82.02,11.04,1118.34
3,323.05,0.0,48.46,4.53,1022.14
5,130.26,0.1,105.51,3.88,695.56
3,48.6,0.1,6.56,3.39,141.17
3,235.95,0.0,35.39,10.87,754.11
2,146.8,0.0,14.68,5.01,313.29
5,337.96,0.05,192.64,4.07,1802.02
5,321.67,0.15,68.35,13.45,1448.9
2,195.14,0.1,28.1,2.65,382.0
4,396.61,0.05,180.85,2.38,1690.35
5,341.12,0.1,184.2,5.3,1724.54
3,557.22,0.0,133.73,6.01,1811.4
3,31.6,0.0,0.0,8.57,103.37
5,147.37,0.1,53.05,7.4,723.62
2,574.72,0.05,54.6,14.07,1160.64
3,188.66,0.15,38.49,11.12,530.69
2,422.97,0.3,0.0,6.69,598.85
4,202.18,0.25,30.33,0.85,637.72
1,189.53,0.0,9.48,8.75,207.76
1,282.04,0.05,21.44,1.22,290.6
4,574.0,0.05,261.74,6.48,2449.42
1,23.11,0.0,1.16,1.55,25.82
1,560.81,0.0,67.3,5.82,633.93
5,325.14,0.0,130.06,12.62,1768.38
1,141.03,0.15,14.39,7.34,141.61
3,527.28,0.0,79.09,8.8,1669.73
2,435.17,0.05,41.34,10.34,878.5
4,339.98,0.05,155.03,12.39,1459.34
4,549.13,0.05,104.33,3.71,2194.73
2,441.16,0.2,84.7,2.01,792.57
5,225.14,0.1,81.05,12.54,1106.72
5,56.22,0.05,13.35,3.36,283.76
2,352.21,0.05,80.3,7.9,757.4
5,157.22,0.0,39.31,0.63,826.04
4,235.19,0.0,47.04,14.42,1002.22
5,488.79,0.0,439.91,14.26,2898.12
1,116.57,0.0,20.98,5.78,143.33
2,291.5,0.0,46.64,8.98,638.62
3,424.29,0.0,152.74,1.2,1426.81
1,118.88,0.15,18.19,5.25,124.49
3,240.16,0.2,69.17,13.9,659.45
5,129.67,0.0,0.0,13.26,661.61
5,255.07,0.15,195.13,7.31,1286.49
1,585.23,0.0,105.34,10.35,700.92
5,272.14,0.05,103.41,13.96,1410.04
5,315.62,0.15,107.31,13.24,1461.94
3,113.96,0.0,61.54,10.03,413.45
1,388.58,0.0,19.43,9.47,417.48
4,148.02,0.0,71.05,14.64,677.77
4,246.53,0.0,0.0,8.39,994.51
2,157.5,0.0,25.2,11.57,351.77
3,527.55,0.1,170.93,8.9,1604.22
5,96.8,0.15,32.91,9.94,454.25
2,10.35,0.15,1.41,5.51,24.52
3,439.03,0.0,65.85,10.44,1393.38
3,482.97,0.1,156.48,3.1,1463.6
4,271.3,0.15,110.69,4.55,1037.66
4,583.3,0.05,110.83,4.43,2331.8
2,443.45,0.05,101.11,1.49,945.16
4,524.11,0.05,358.49,13.89,2364.0
3,70.08,0.1,9.46,2.74,201.42
2,400.03,0.2,51.2,4.69,695.94
5,272.82,0.05,64.79,3.23,1363.91
5,50.66,0.0,0.0,1.44,254.74
1,485.02,0.15,20.61,8.47,441.35
1,110.75,0.25,6.64,12.23,101.93
1,166.15,0.05,28.41,2.69,188.94
1,225.61,0.0,40.61,4.0,270.22
3,97.3,0.05,22.18,11.66,311.14
5,577.47,0.0,144.37,12.92,3044.64
3,191.57,0.0,28.74,9.11,612.56
1,362.54,0.15,24.65,7.33,340.14
2,162.52,0.2,31.2,10.23,301.46
5,175.86,0.0,158.27,13.67,1051.24
4,288.37,0.1,51.91,4.51,1094.55
4,164.62,0.05,31.28,1.9,658.74
1,262.98,0.05,29.98,14.36,294.17
3,420.71,0.0,0.0,10.99,1273.12
5,101.02,0.2,32.33,1.8,438.21
3,595.74,0.1,80.42,6.79,1695.71
5,464.06,0.0,185.62,2.69,2508.61
5,595.85,0.0,148.96,3.33,3131.54
2,187.15,0.0,18.72,3.76,396.78
3,320.54,0.15,40.87,13.8,872.05
1,440.71,0.0,35.26,1.24,477.21
1,168.49,0.05,0.0,4.27,164.34
5,595.59,0.2,190.59,13.5,2586.45
5,485.84,0.05,0.0,2.02,2309.76
1,313.46,0.0,37.62,3.82,354.9
1,374.5,0.15,38.2,4.5,361.02
2,280.25,0.0,44.84,4.36,609.7
2,145.09,0.1,13.06,3.41,277.63
5,501.04,0.0,125.26,10.22,2640.68
1,267.06,0.0,0.0,11.42,278.48
3,16.41,0.3,1.72,7.61,43.79
4,345.05,0.1,149.06,8.16,1399.4
2,402.98,0.0,64.48,13.92,884.36
2,190.27,0.1,61.65,12.33,416.47
4,490.24,0.0,0.0,9.56,1970.52
4,368.81,0.25,88.51,0.32,1195.26
2,86.43,0.0,13.83,0.47,187.16
5,566.65,0.0,339.99,8.23,3181.47
2,541.43,0.15,73.63,5.59,999.65
3,375.13,0.0,90.03,4.03,1219.45
1,50.92,0.15,7.79,12.7,63.77
4,122.02,0.15,33.19,3.45,451.51
4,85.7,0.0,17.14,10.3,370.24
3,399.29,0.0,59.89,8.54,1266.3
3,86.33,0.1,18.65,0.5,252.24
2,100.79,0.0,10.08,14.89,226.55
5,499.27,0.05,118.58,8.7,2498.81
4,513.31,0.0,246.39,5.3,2304.93
2,427.01,0.0,0.0,10.1,864.12
2,475.59,0.15,64.68,7.7,880.88
4,134.42,0.05,61.3,2.23,574.33
5,156.73,0.05,37.22,5.58,787.27
1,358.98,0.0,64.62,11.46,435.06
5,231.42,0.0,92.57,8.33,1258.0
5,269.47,0.0,242.52,4.29,1594.16
5,313.09,0.0,78.27,14.51,1658.23
4,442.95,0.15,75.3,1.7,1583.03
2,582.59,0.0,209.73,8.61,1383.52
2,423.18,0.05,0.0,13.71,817.75
3,325.02,0.1,105.31,13.59,996.45
1,15.66,0.1,1.69,0.33,16.11
5,46.32,0.0,11.58,3.59,246.77
2,350.5,0.0,84.12,4.33,789.45
3,176.63,0.1,38.15,3.88,518.93
3,435.66,0.0,65.35,13.15,1385.48
2,182.85,0.15,24.87,2.01,337.72
4,529.33,0.3,0.0,9.15,1491.27
1,100.95,0.15,6.86,8.44,101.11
3,114.07,0.0,0.0,8.45,350.66
5,100.48,0.0,40.19,2.31,544.9
3,27.44,0.0,6.59,13.02,101.93
1,587.37,0.15,89.87,4.78,593.91
5,164.22,0.05,39.0,0.68,819.72
3,298.78,0.05,68.12,12.75,932.39
1,154.53,0.0,27.82,7.16,189.51
1,42.17,0.15,2.87,4.37,43.08
2,268.89,0.0,96.8,14.11,648.69
4,294.27,0.05,55.91,0.74,1174.88
4,488.64,0.0,234.55,3.87,2192.98
1,274.51,0.05,20.86,5.45,287.09
5,189.54,0.2,90.98,9.87,859.01
4,87.02,0.0,17.4,10.38,375.86
3,149.33,0.05,51.07,5.97,482.63
5,599.2,0.0,239.68,4.24,3239.92
4,546.94,0.05,103.92,8.31,2190.6
3,511.77,0.05,116.68,1.7,1576.92
5,127.85,0.2,25.57,6.71,543.68
2,482.21,0.2,61.72,3.64,836.9
2,281.44,0.1,40.53,3.66,550.78
3,499.56,0.0,119.89,14.61,1633.18
1,416.48,0.1,18.74,8.46,402.03
1,414.98,0.05,47.31,11.62,453.16
5,112.55,0.0,28.14,8.63,599.52
5,513.69,0.1,0.0,11.08,2322.69
5,434.03,0.1,156.25,10.41,2119.79
2,245.08,0.15,20.83,1.24,438.71
5,129.36,0.05,49.16,7.63,671.25
4,168.02,0.1,72.58,14.29,691.74
5,248.49,0.0,62.12,4.38,1308.95
5,547.51,0.05,208.05,0.78,2809.5
4,501.73,0.0,361.25,6.57,2374.74
3,171.67,0.25,0.0,0.95,387.21
2,497.28,0.0,119.35,10.66,1124.57
2,50.58,0.2,9.71,3.91,94.55
5,481.18,0.0,192.47,4.34,2602.71
2,382.1,0.25,68.78,3.02,644.95
2,432.53,0.0,155.71,8.05,1028.82
4,360.42,0.05,164.35,13.26,1547.21
1,19.58,0.0,1.57,7.6,28.75
5,9.09,0.15,1.93,6.25,46.81
1,145.61,0.25,19.66,0.53,129.4
5,262.9,0.0,65.73,12.41,1392.64
5,420.67,0.2,201.92,11.45,1896.05
4,179.45,0.2,68.91,3.03,646.18
2,273.91,0.05,93.68,6.17,620.28
3,225.47,0.0,121.75,14.73,812.89
2,73.46,0.15,9.99,6.02,140.89
4,32.84,0.0,10.51,9.47,151.34
1,138.29,0.15,5.88,0.59,124.02
2,119.71,0.0,19.15,3.52,262.09
3,127.67,0.0,68.94,12.18,464.13
3,499.05,0.05,71.11,9.16,1502.56
1,144.97,0.0,7.25,14.05,166.27
4,597.42,0.15,101.56,13.31,2146.1
1,36.94,0.0,2.96,5.16,45.06
4,133.99,0.2,34.3,5.28,468.35
4,59.54,0.05,18.1,12.65,257.0
4,13.04,0.0,4.17,3.28,59.61
1,98.25,0.0,4.91,13.24,116.4
3,332.03,0.2,63.75,2.84,863.46
1,9.05,0.0,1.09,3.71,13.85
5,257.46,0.1,92.69,1.24,1252.5
3,484.92,0.0,72.74,6.33,1533.83
3,245.23,0.2,47.08,2.48,638.11
5,337.99,0.0,135.2,10.67,1835.82
2,483.08,0.05,45.89,13.3,977.04
4,200.46,0.15,54.53,12.79,748.88
4,81.08,0.0,38.92,1.11,364.35
1,573.41,0.05,65.37,6.03,616.14
2,128.25,0.05,29.24,9.25,282.16
2,63.13,0.05,6.0,10.86,136.81
5,275.13,0.15,140.32,13.93,1323.55
5,435.11,0.1,97.9,14.9,2070.8
2,115.05,0.15,23.47,4.39,223.44
4,438.46,0.0,0.0,4.13,1757.97
3,456.69,0.25,51.38,6.39,1085.32
4,255.11,0.2,0.0,1.92,818.27
3,163.86,0.0,39.33,8.24,539.15
4,452.38,0.25,162.86,6.44,1526.44
4,52.89,0.1,22.85,2.99,216.24
1,239.71,0.25,14.38,0.87,195.03
1,173.2,0.15,17.67,9.66,174.55
3,275.02,0.05,94.06,4.83,882.7
4,495.09,0.2,79.21,14.2,1677.7
3,93.84,0.0,14.08,6.19,301.79
2,467.43,0.25,84.14,3.4,788.68
5,549.0,0.1,444.69,5.37,2920.56
4,190.55,0.0,91.46,6.5,860.16
2,457.28,0.05,43.44,4.54,916.81
3,332.12,0.0,0.0,12.03,1008.39
5,13.32,0.1,10.79,14.3,85.03
3,72.28,0.05,16.48,1.56,224.04
4,38.04,0.2,21.91,3.97,147.61
1,125.99,0.1,20.41,8.91,142.71
5,571.31,0.15,121.4,1.22,2550.69
2,450.53,0.0,72.08,14.66,987.8
5,494.25,0.0,123.56,14.72,2609.53
3,154.75,0.15,47.35,6.0,447.96
3,26.45,0.1,3.57,12.74,87.72
4,253.6,0.2,40.58,6.78,858.88
2,284.11,0.0,68.19,4.72,641.13
1,543.77,0.25,48.94,1.35,458.12
1,167.44,0.1,12.06,8.76,171.52
3,569.93,0.05,194.92,14.96,1834.18
4,478.37,0.0,0.0,11.13,1924.61
2,410.01,0.0,98.4,0.63,919.05
3,558.9,0.05,79.64,7.54,1680.04
1,44.42,0.2,1.78,7.08,44.4
4,336.65,0.0,107.73,11.17,1465.5
3,295.05,0.05,67.27,10.76,918.92
4,549.16,0.0,175.73,7.61,2379.98
4,131.59,0.1,23.69,13.6,511.01
5,307.26,0.1,69.13,9.54,1461.34
1,153.32,0.05,17.48,10.17,173.3
1,39.13,0.0,1.96,2.52,43.61
4,100.16,0.1,28.85,6.21,395.64
4,330.69,0.2,126.98,4.58,1189.77
5,391.35,0.0,156.54,7.56,2120.85
4,53.52,0.05,36.61,10.29,250.28
1,439.68,0.05,50.12,5.83,473.65
4,294.1,0.25,44.12,12.44,938.86
5,121.05,0.0,72.63,9.19,687.07
2,20.51,0.05,4.68,0.01,43.66
5,24.55,0.15,18.78,14.17,137.29
4,590.49,0.05,179.51,3.76,2427.13
3,526.77,0.05,120.1,2.76,1624.15
5,181.84,0.0,163.66,0.64,1073.5
1,387.62,0.0,46.51,3.37,437.5
5,169.14,0.0,67.66,7.98,921.34
5,328.33,0.15,69.77,4.63,1469.8
4,510.9,0.15,208.45,11.81,1957.32
2,78.5,0.25,5.89,4.72,128.36
1,26.64,0.15,1.13,3.93,27.7
3,328.64,0.1,44.37,7.53,939.23
2,257.92,0.15,21.92,8.64,469.02
1,186.06,0.25,6.98,7.84,154.36
1,328.57,0.15,22.34,14.18,315.8
5,354.84,0.05,0.0,11.47,1696.96
3,465.43,0.05,66.32,8.49,1401.29
3,555.34,0.0,199.92,9.51,1875.45
5,549.46,0.0,137.36,8.43,2893.09
2,180.02,0.0,28.8,9.61,398.45
4,294.6,0.0,141.41,11.15,1330.96
4,64.69,0.05,29.5,5.61,280.93
2,516.29,0.0,0.0,10.44,1043.02
1,193.18,0.0,23.18,14.3,230.66
5,165.21,0.05,141.25,3.35,929.35
4,554.14,0.0,110.83,0.92,2328.31
5,485.87,0.05,184.63,2.87,2495.38
3,343.27,0.3,86.5,0.04,807.41
5,542.05,0.0,135.51,13.54,2859.3
1,83.26,0.25,5.0,1.02,68.46
2,444.34,0.0,44.43,4.23,937.34
2,329.4,0.05,75.1,11.2,712.16
5,407.71,0.1,220.16,14.26,2069.12
3,454.33,0.0,163.56,13.68,1540.23
2,473.68,0.2,60.63,3.36,821.88
2,372.62,0.05,127.44,14.24,849.66
4,31.14,0.0,14.95,8.7,148.21
4,205.43,0.15,55.88,5.81,760.15
1,409.9,0.1,44.27,1.69,414.87
4,382.52,0.0,122.41,9.81,1662.3
1,502.11,0.05,57.24,10.57,544.81
4,26.48,0.0,5.3,1.22,112.44
1,225.34,0.1,16.22,14.89,233.92
2,144.56,0.0,14.46,3.89,307.47
4,98.61,0.1,17.75,0.1,372.85
4,341.49,0.05,0.0,7.27,1304.93
3,577.59,0.0,207.93,4.16,1944.86
5,568.75,0.05,324.19,1.85,3027.6
2,212.97,0.2,17.04,11.96,369.75
1,169.97,0.0,13.6,14.33,197.9
2,192.59,0.0,19.26,4.44,408.88
4,572.36,0.15,350.28,7.55,2303.85
3,72.27,0.2,13.88,2.6,189.93
1,116.31,0.25,6.98,12.96,107.17
4,511.84,0.0,163.79,10.37,2221.52
2,469.56,0.0,75.13,4.4,1018.65
1,352.58,0.0,17.63,6.49,376.7
2,103.49,0.05,35.39,1.94,233.96
3,96.53,0.15,19.69,11.16,277.0
1,431.89,0.0,77.74,8.68,518.31
2,178.42,0.2,0.0,7.67,293.14
4,39.92,0.0,7.98,14.65,182.31
2,277.61,0.0,44.42,11.59,611.23
1,26.07,0.0,2.09,2.32,30.48
2,367.24,0.0,36.72,10.19,781.39
1,253.42,0.15,10.77,4.6,230.78
2,458.48,0.0,45.85,5.53,968.34
4,417.8,0.05,79.38,13.75,1680.77
1,378.31,0.0,0.0,1.44,379.75
5,389.18,0.2,0.0,7.44,1564.16
3,346.29,0.05,78.95,3.5,1069.38
3,360.1,0.1,0.0,14.76,987.03
3,255.51,0.0,61.32,10.22,838.07
2,456.69,0.0,73.07,4.35,990.8
1,595.16,0.0,29.76,9.54,634.46
2,47.33,0.05,16.19,11.8,117.92
3,320.33,0.05,45.65,2.33,960.92
2,125.55,0.1,11.3,1.6,238.89
2,326.47,0.2,41.79,4.12,568.26
1,203.05,0.0,10.15,13.86,227.06
2,172.04,0.05,16.34,7.11,350.33
4,416.31,0.0,83.26,12.79,1761.29
5,484.75,0.15,164.82,11.88,2236.89
4,103.26,0.25,15.49,14.85,340.12
2,379.59,0.25,0.0,5.02,574.4
5,259.4,0.05,61.61,13.53,1307.29
4,552.52,0.0,110.5,2.27,2322.85
5,330.77,0.0,82.69,0.03,1736.57
3,148.4,0.0,80.14,5.69,531.03
5,553.65,0.05,210.39,4.52,2844.75
2,9.2,0.0,1.47,7.25,27.12
3,589.65,0.05,0.0,11.63,1692.13
3,499.68,0.0,74.95,10.56,1584.55
3,293.97,0.0,105.83,7.78,995.52
3,381.39,0.0,91.53,10.32,1246.02
2,100.14,0.05,34.25,4.36,228.88
1,509.17,0.0,91.65,14.56,615.38
3,560.73,0.0,134.58,9.03,1825.8
1,456.84,0.0,22.84,13.03,492.71
5,578.79,0.15,0.0,2.33,2462.19
3,494.86,0.3,187.06,11.68,1237.95
4,27.73,0.1,7.99,6.65,114.47
2,44.5,0.05,4.23,9.09,97.87
3,376.33,0.1,81.29,4.66,1102.04
3,401.31,0.15,122.8,6.78,1152.92
2,470.02,0.2,90.24,7.49,849.76
5,568.98,0.1,128.02,9.19,2697.62
1,301.6,0.1,13.57,14.65,299.66
3,81.16,0.1,0.0,1.28,220.41
3,595.01,0.0,214.2,6.94,2006.17
2,405.39,0.0,97.29,7.4,915.47
5,371.52,0.0,222.91,6.03,2086.54
4,131.52,0.0,94.69,12.04,632.81
5,347.64,0.0,208.58,4.39,1951.17
4,345.42,0.2,88.43,7.84,1201.61
1,333.14,0.0,39.98,7.56,380.68
4,362.97,0.0,174.23,4.79,1630.9
2,433.88,0.1,62.48,9.85,853.31
1,529.38,0.0,26.47,1.22,557.07
1,321.63,0.2,12.87,13.71,283.88
5,318.43,0.1,171.95,13.21,1618.1
5,545.89,0.0,136.47,12.15,2878.07
2,236.36,0.05,0.0,10.69,459.77
1,509.05,0.0,40.72,0.32,550.09
5,159.6,0.2,31.92,2.38,672.7
2,320.41,0.1,103.81,2.09,682.64
5,503.71,0.0,201.48,8.93,2728.96
3,307.32,0.05,105.1,5.41,986.37
5,455.4,0.0,182.16,11.53,2470.69
4,413.94,0.0,298.04,7.4,1961.2
2,127.01,0.0,20.32,9.06,283.4
2,243.02,0.05,36.94,3.45,502.13
3,332.1,0.05,170.37,5.34,1122.2
2,523.63,0.0,83.78,11.79,1142.83
3,204.3,0.0,30.65,14.54,658.09
3,129.73,0.0,31.14,13.26,433.59
5,134.04,0.0,33.51,11.06,714.77
4,229.13,0.05,69.66,12.83,953.18
5,277.86,0.2,0.0,12.96,1124.4
4,574.63,0.25,86.19,1.01,1811.09
2,159.77,0.2,20.45,8.8,284.88
3,189.87,0.05,27.06,8.27,576.46
2,396.02,0.1,35.64,3.32,751.8
3,402.99,0.1,130.57,3.45,1222.09
5,510.05,0.0,204.02,1.4,2755.67
1,375.55,0.15,57.46,9.82,386.5
2,207.23,0.1,0.0,13.51,386.52
4,207.36,0.0,41.47,2.36,873.27
1,452.03,0.0,81.37,11.49,544.89
3,158.62,0.0,0.0,0.93,476.79
5,75.52,0.1,16.99,9.23,366.06
4,445.54,0.0,142.57,1.25,1925.98
5,56.16,0.0,33.7,9.84,324.34
4,485.69,0.0,155.42,10.87,2109.05
3,395.66,0.15,50.45,13.27,1072.65
5,226.23,0.1,50.9,5.67,1074.6
5,177.55,0.0,71.02,7.46,966.23
1,14.2,0.25,0.0,5.04,15.69
3,458.83,0.0,165.18,14.16,1555.83
4,11.33,0.15,3.08,4.88,46.48
1,461.96,0.2,29.57,3.72,402.86
3,521.06,0.1,70.34,6.12,1483.32
1,236.18,0.0,18.89,11.19,266.26
4,37.2,0.0,17.86,12.38,179.04
3,215.75,0.0,77.67,10.27,735.19
2,41.04,0.1,5.91,9.72,89.5
1,384.71,0.0,19.24,0.3,404.25
5,390.28,0.0,234.17,12.1,2197.67
3,69.72,0.0,25.1,12.63,246.89
3,444.65,0.0,66.7,2.05,1402.7
2,397.45,0.0,63.59,5.17,863.66
4,394.17,0.0,126.13,3.66,1706.47
1,420.65,0.0,50.48,8.76,479.89
4,282.03,0.0,56.41,7.69,1192.22
3,227.9,0.0,54.7,8.25,746.65
5,328.62,0.0,197.17,4.87,1845.14
4,33.57,0.15,5.71,3.85,123.7
1,531.41,0.05,40.39,10.99,556.22
3,542.23,0.0,81.33,0.76,1708.78
5,38.76,0.1,20.93,11.22,206.57
4,15.44,0.0,4.94,3.44,70.14
3,45.62,0.2,13.14,11.53,134.16
2,494.35,0.0,118.64,3.33,1110.67
3,67.95,0.0,16.31,4.43,224.59
4,383.93,0.0,184.29,0.01,1720.02
4,222.84,0.0,71.31,12.26,974.93
1,354.53,0.0,17.73,1.05,373.31
2,128.64,0.0,12.86,11.12,281.26
4,195.01,0.15,33.15,12.51,708.69
5,599.33,0.1,215.76,14.54,2927.28
2,532.07,0.15,45.23,5.11,954.86
2,488.65,0.0,117.28,11.09,1105.67
2,73.76,0.0,0.0,2.17,149.69
5,98.76,0.1,35.55,11.84,491.81
3,262.15,0.05,89.66,0.84,837.63
2,273.07,0.2,0.0,2.05,438.96
2,239.13,0.0,57.39,9.89,545.54
4,379.96,0.1,68.39,5.71,1441.96
4,481.66,0.0,0.0,9.6,1936.24
2,491.51,0.15,0.0,11.67,847.24
5,210.72,0.05,180.17,2.68,1183.77
4,596.63,0.0,286.38,0.37,2673.27
1,127.29,0.05,14.51,12.98,148.42
4,179.24,0.05,34.06,11.57,726.74
5,167.02,0.05,0.0,3.59,796.94
1,380.72,0.05,18.08,3.37,383.13
2,189.32,0.1,0.0,6.66,347.44
4,218.54,0.0,104.9,9.83,988.89
3,109.71,0.05,37.52,10.0,360.19
5,592.62,0.0,148.16,2.29,3113.55
3,236.09,0.15,72.24,2.91,677.18
1,588.23,0.2,23.53,13.17,507.28
3,192.5,0.1,41.58,1.97,563.3
5,393.93,0.1,88.63,11.04,1872.36
3,372.51,0.05,84.93,11.24,1157.82
5,268.27,0.15,205.23,1.01,1346.39
3,302.1,0.15,0.0,3.91,774.26
2,531.63,0.25,0.0,5.01,802.46
4,429.58,0.3,96.23,7.63,1306.68
5,410.33,0.0,164.13,4.18,2219.96
1,261.94,0.05,19.91,4.62,273.37
3,55.24,0.0,8.29,9.17,183.18
5,116.25,0.0,46.5,14.3,642.05
4,191.37,0.0,38.27,0.79,804.54
5,433.23,0.05,246.94,13.74,2318.52
2,108.17,0.0,38.94,0.29,255.57
2,32.72,0.2,2.62,9.1,64.07
2,442.73,0.25,53.13,0.57,717.8
5,446.83,0.05,106.12,14.75,2243.31
2,455.54,0.0,72.89,5.75,989.72
3,120.94,0.2,14.51,5.34,310.11
1,519.78,0.0,62.37,2.54,584.69
2,182.45,0.1,16.42,11.24,356.07
4,517.75,0.05,98.37,4.08,2069.9
3,144.47,0.0,34.67,5.11,473.19
1,252.61,0.05,12.0,13.08,265.06
2,92.15,0.25,6.91,13.18,158.32
5,134.57,0.0,0.0,3.47,676.32
3,152.02,0.1,49.25,9.33,469.03
1,574.43,0.0,0.0,2.63,577.06
1,359.0,0.05,27.28,14.72,383.05
1,546.42,0.05,62.29,13.82,595.21
4,310.72,0.0,149.15,7.59,1399.62
5,387.61,0.0,0.0,4.85,1942.9
5,308.33,0.1,111.0,3.58,1502.06
1,174.55,0.05,19.9,12.69,198.41
4,527.52,0.15,143.49,1.41,1938.47
3,26.8,0.15,0.0,6.81,75.15
5,393.08,0.0,157.23,0.53,2123.16
5,175.67,0.15,59.73,9.05,815.38
4,101.36,0.15,62.03,3.58,410.23
1,551.16,0.0,27.56,1.67,580.39
2,290.17,0.1,62.68,0.26,585.25
5,275.34,0.15,140.42,9.34,1319.95
3,256.86,0.0,61.65,12.35,844.58
2,532.89,0.0,85.26,5.26,1156.3
2,390.49,0.0,62.48,8.76,852.22
5,174.36,0.05,99.39,3.08,930.68
2,332.05,0.05,31.54,5.61,668.04
1,444.88,0.1,32.03,14.77,447.19
3,374.35,0.3,94.34,10.37,890.85
1,61.98,0.25,5.58,2.02,54.08
2,43.54,0.0,4.35,14.43,105.86
3,123.78,0.0,66.84,9.5,447.68
3,39.41,0.15,0.0,14.46,114.96
1,35.4,0.05,4.04,0.69,38.36
3,494.35,0.25,133.47,6.54,1252.3
2,580.52,0.05,55.15,2.46,1160.6
1,361.42,0.0,28.91,11.68,402.01
3,186.88,0.15,57.19,7.66,541.39
3,581.94,0.3,146.65,13.85,1382.57
4,99.12,0.15,16.85,4.08,357.94
4,91.1,0.0,43.73,10.24,418.37
4,334.02,0.05,152.31,2.55,1424.14
4,34.07,0.2,8.72,0.01,117.75
4,310.73,0.05,141.69,2.93,1325.39
5,169.74,0.2,33.95,5.23,718.14
5,584.82,0.3,163.75,1.79,2212.41
1,116.23,0.1,5.23,5.74,115.58
5,55.68,0.2,0.0,1.98,224.7
2,129.29,0.05,44.22,13.49,303.36
2,139.28,0.25,0.0,11.29,220.21
4,580.18,0.0,417.73,10.92,2749.37
4,228.07,0.0,109.47,0.49,1022.24
2,225.32,0.1,73.0,1.87,480.45
1,551.72,0.1,24.83,7.69,529.07
4,298.69,0.15,81.24,10.28,1107.07
4,166.2,0.1,71.8,1.27,671.39
1,38.69,0.0,1.93,4.52,45.14
3,406.82,0.2,0.0,8.65,985.02
5,435.14,0.1,97.91,2.86,2058.9
1,71.14,0.1,5.12,8.63,77.78
5,112.79,0.0,45.12,8.36,617.43
4,354.89,0.05,107.89,10.67,1467.14
3,482.27,0.0,260.43,4.61,1711.85
2,340.62,0.2,43.6,1.83,590.42
4,569.45,0.0,410.0,8.07,2695.87
4,594.82,0.0,285.51,6.82,2671.61
4,589.58,0.0,0.0,5.35,2363.67
4,201.51,0.0,40.3,2.39,848.73
1,295.02,0.25,0.0,9.51,230.77
3,6.49,0.3,1.64,3.93,19.2
3,395.87,0.0,95.01,8.12,1290.74
4,216.18,0.0,103.77,14.84,983.33
5,14.57,0.2,2.91,14.54,75.73
3,409.52,0.0,61.43,8.39,1298.38
4,568.65,0.1,102.36,12.43,2161.93
1,568.9,0.15,38.69,0.92,523.17
5,515.77,0.05,195.99,4.85,2650.75
1,125.93,0.0,10.07,9.88,145.88
5,272.44,0.05,103.53,3.41,1401.03
3,336.75,0.2,40.41,5.3,853.91
2,321.07,0.05,30.5,13.3,653.83
5,501.37,0.2,160.44,1.36,2167.28
4,273.02,0.0,87.37,11.89,1191.34
5,218.08,0.05,51.79,8.45,1096.12
2,452.28,0.25,81.41,11.71,771.54
1,561.2,0.1,40.41,5.23,550.72
5,156.42,0.0,62.57,1.03,845.7
4,388.92,0.05,177.35,3.65,1658.9
5,257.62,0.1,57.96,12.5,1229.75
2,368.56,0.0,58.97,8.92,805.01
2,167.44,0.0,16.74,6.72,358.34
2,546.61,0.0,87.46,12.77,1193.45
1,447.43,0.0,35.79,1.1,484.32
2,556.34,0.1,180.25,9.53,1191.19
4,196.99,0.05,37.43,6.23,792.22
2,350.88,0.25,94.74,6.92,627.98
1,530.41,0.05,40.31,12.16,556.36
3,410.17,0.0,98.44,8.77,1337.72
2,339.37,0.0,0.0,13.78,692.52
2,142.67,0.15,29.1,8.22,279.86
5,274.1,0.0,109.64,13.61,1493.75
4,107.64,0.0,21.53,7.32,459.41
2,30.5,0.1,4.39,4.82,64.11
3,146.3,0.0,79.0,6.18,524.08
5,477.79,0.0,286.67,12.33,2687.95
5,324.27,0.05,77.01,8.42,1625.71
5,550.16,0.05,130.66,14.66,2758.58
1,103.52,0.0,8.28,10.57,122.37
3,460.68,0.0,69.1,11.99,1463.13
4,383.31,0.1,0.0,2.71,1382.63
